candidate_id,episodes,queue_weight,queue_delta_weight,fairness_weight,wait_age_weight,switch_penalty_weight,avg_queue,max_queue,throughput,fairness,composite_score,beats_baselines,model_path
1.0,4500.0,1.0,1.2,0.2,0.15,0.1,60.845416666666665,75.0,2.995,0.9052344062848748,-30.284479041527167,0.0,rl/candidates\q_table_candidate_1.pkl
2.0,4500.0,0.95,1.35,0.25,0.2,0.1,60.9078125,75.0,2.983125,0.9133229330548839,-30.45702076778047,0.0,rl/candidates\q_table_candidate_2.pkl
3.0,4500.0,1.1,1.5,0.3,0.25,0.15,60.64489583333334,76.0,2.9911458333333334,0.906563825389727,-30.244890531774438,0.0,rl/candidates\q_table_candidate_3.pkl
4.0,4500.0,0.9,1.6,0.2,0.25,0.2,60.937083333333334,75.0,2.9847916666666667,0.8990913547401054,-30.52321791437291,0.0,rl/candidates\q_table_candidate_4.pkl
5.0,4500.0,1.0,1.8,0.35,0.3,0.25,60.906666666666666,76.0,2.9782291666666665,0.903942703818118,-30.672145851394202,0.0,rl/candidates\q_table_candidate_5.pkl
6.0,4500.0,1.2,1.4,0.3,0.2,0.2,60.7365625,76.0,2.9902083333333334,0.9016122771975387,-30.36761339120984,0.0,rl/candidates\q_table_candidate_6.pkl
7.0,4500.0,1.05,1.55,0.15,0.35,0.3,60.34125,75.0,2.986458333333333,0.8903305006386907,-29.94242799744524,0.0,rl/candidates\q_table_candidate_7.pkl
8.0,4500.0,0.85,1.95,0.25,0.3,0.25,60.5271875,75.0,2.9917708333333333,0.9015749475142999,-30.0196377099428,0.0,rl/candidates\q_table_candidate_8.pkl
